event_type,current_char,timestamp,current_word,current_word_time,current_sentence,current_sentence_time,complete_text,current_complete_time,sentence_num,technique_used,participant_id
key pressed,"w",1559750741.242481,"verw",0.5279808044433594,"Franz jagt im komplett verw",6.920248985290527,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verw",73.97833395004272,5,none,4
key pressed,"a",1559750741.362589,"verwa",0.6480886936187744,"Franz jagt im komplett verwa",7.040356874465942,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwa",74.09844183921814,5,none,4
key pressed,"SPACE",1559750742.290933,"verwahrlosten",1.576432704925537,"Franz jagt im komplett verwahrlosten ",7.968700885772705,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten ",75.0267858505249,5,none,4
word typed,"SPACE",1559750742.290933,"verwahrlosten",1.576432704925537,"Franz jagt im komplett verwahrlosten ",7.968700885772705,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten ",75.0267858505249,5,True,4
key pressed,"T",1559750742.842658,"T",0.0,"Franz jagt im komplett verwahrlosten T",8.520426034927368,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten T",75.57851099967957,5,none,4
key pressed,"a",1559750743.0425532,"Ta",0.19989514350891113,"Franz jagt im komplett verwahrlosten Ta",8.72032117843628,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Ta",75.77840614318848,5,none,4
key pressed,"SPACE",1559750743.81093,"Taxi",0.9682719707489014,"Franz jagt im komplett verwahrlosten Taxi ",9.48869800567627,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi ",76.54678297042847,5,none,4
word typed,"SPACE",1559750743.81093,"Taxi",0.9682719707489014,"Franz jagt im komplett verwahrlosten Taxi ",9.48869800567627,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi ",76.54678297042847,5,True,4
key pressed,"Q",1559750744.690746,"Q",0.0,"Franz jagt im komplett verwahrlosten Taxi Q",10.368514060974121,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Q",77.42659902572632,5,none,4
key pressed,"u",1559750744.9307039,"Qu",0.2399578094482422,"Franz jagt im komplett verwahrlosten Taxi Qu",10.608471870422363,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Qu",77.66655683517456,5,none,4
key pressed,"SPACE",1559750746.690918,"Quer",2.0001718997955322,"Franz jagt im komplett verwahrlosten Taxi Quer ",12.368685960769653,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer ",79.42677092552185,5,none,4
word typed,"SPACE",1559750746.690918,"Quer",2.0001718997955322,"Franz jagt im komplett verwahrlosten Taxi Quer ",12.368685960769653,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer ",79.42677092552185,5,True,4
key pressed,"d",1559750746.810841,"d",0.0,"Franz jagt im komplett verwahrlosten Taxi Quer d",12.488609075546265,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer d",79.54669404029846,5,none,4
key pressed,"u",1559750746.9546869,"du",0.143845796585083,"Franz jagt im komplett verwahrlosten Taxi Quer du",12.632454872131348,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer du",79.69053983688354,5,none,4
key pressed,"r",1559750747.034637,"dur",0.22379589080810547,"Franz jagt im komplett verwahrlosten Taxi Quer dur",12.71240496635437,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer dur",79.77048993110657,5,none,4
key pressed,"c",1559750747.226711,"durc",0.41586995124816895,"Franz jagt im komplett verwahrlosten Taxi Quer durc",12.904479026794434,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durc",79.96256399154663,5,none,4
key pressed,"h",1559750747.298739,"durch",0.4878978729248047,"Franz jagt im komplett verwahrlosten Taxi Quer durch",12.97650694847107,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch",80.03459191322327,5,none,4
key pressed,"SPACE",1559750747.4026701,"durch",0.5918290615081787,"Franz jagt im komplett verwahrlosten Taxi Quer durch ",13.080438137054443,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch ",80.13852310180664,5,none,4
word typed,"SPACE",1559750747.4026701,"durch",0.5918290615081787,"Franz jagt im komplett verwahrlosten Taxi Quer durch ",13.080438137054443,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch ",80.13852310180664,5,False,4
key pressed,"B",1559750747.586926,"B",0.0,"Franz jagt im komplett verwahrlosten Taxi Quer durch B",13.264693975448608,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch B",80.3227789402008,5,none,4
key pressed,"a",1559750747.706692,"Ba",0.1197659969329834,"Franz jagt im komplett verwahrlosten Taxi Quer durch Ba",13.384459972381592,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch Ba",80.44254493713379,5,none,4
key pressed,"y",1559750747.906857,"Bay",0.3199310302734375,"Franz jagt im komplett verwahrlosten Taxi Quer durch Bay",13.584625005722046,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch Bay",80.64270997047424,5,none,4
word typed,"ENTER",1559750750.186749,"Bayern.",2.599822998046875,"Franz jagt im komplett verwahrlosten Taxi Quer durch Bayern.
",15.864516973495483,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch Bayern.
",82.92260193824768,5,True,4
sentence typed,"ENTER",1559750750.186749,"Bayern.",2.599822998046875,"Franz jagt im komplett verwahrlosten Taxi Quer durch Bayern.
",15.864516973495483,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch Bayern.
",82.92260193824768,5,none,4
test finished,"",1559750750.186749,"",2.599822998046875,"",15.864516973495483,"Stanleys Expeditionszug quer durch Afrika wird von jedermann bewundert.Prall vomvom Whisky flog Quax den Jet zu Bruch.Sylvia wagt quick den Jux bei Pforzheim.Jeder wackere Bayer vertilgt bequem zwo Pfund Kalbshaxen.Franz jagt im komplett verwahrlosten Taxi Quer durch Bayern.",82.92260193824768,,,4
